身体攻击行为,打,1
身体攻击行为,伤人,1
身体攻击行为,打架,1
身体攻击行为,斗殴,1
身体攻击行为,暴力,1
身体攻击行为,好斗,1
身体攻击行为,踢打,1
身体攻击行为,伤害,1
身体攻击行为,踹,1
身体攻击行为,蹬,1
身体攻击行为,挠,1
身体攻击行为,拿东西怼,1
身体攻击行为,拿东西砸,1
身体攻击行为,掐,1
身体攻击行为,扎,1
身体攻击行为,推,1
身体攻击行为,骚扰,1
身体攻击行为,欺负,1
身体攻击行为,攻击,1
身体攻击行为,霸道,1
身体攻击行为,朝别人吐口水,1
身体攻击行为,朝同学泼开水,1
身体攻击行为,用粉笔头丢同学,1
身体攻击行为,破坏同学东西,1
身体攻击行为,撞同学,1
身体攻击行为,向同学扔东西,1
身体攻击行为,扇耳光,1
身体攻击行为,划伤,1
身体攻击行为,身体冲撞,1
身体攻击行为,殴打,1
身体攻击行为,打群架,1
身体攻击行为,推搡同学,1
身体攻击行为,言语攻击行为,0
身体攻击行为,嘲笑,0
身体攻击行为,骂人,0
身体攻击行为,言语威胁,0
身体攻击行为,吓唬,0
身体攻击行为,吵架,0
身体攻击行为,言语冲撞,0
身体攻击行为,顶撞,0
身体攻击行为,吼同学,0
身体攻击行为,言语恐吓,0
身体攻击行为,言语挑衅,0
身体攻击行为,揭短,0
身体攻击行为,言语凌辱,0
身体攻击行为,顶嘴,0
身体攻击行为,责骂,0
身体攻击行为,取笑,0
身体攻击行为,说脏话,0
身体攻击行为,抬杠,0
身体攻击行为,与父母大吵大闹,0
身体攻击行为,辱骂,0
身体攻击行为,起外号,0
身体攻击行为,嘲讽,0
身体攻击行为,关系攻击行为,0
身体攻击行为,诽谤,0
身体攻击行为,挑衅老师,0
身体攻击行为,敌视,0
身体攻击行为,漠视,0
身体攻击行为,回避,0
身体攻击行为,敌意,0
身体攻击行为,与老师对着干,0
身体攻击行为,摆脸色,0
身体攻击行为,故意不搭理,0
身体攻击行为,不听话,0
身体攻击行为,诋毁,0
身体攻击行为,对着干,0
身体攻击行为,说别人坏话,0
身体攻击行为,捉弄同学,0
身体攻击行为,说坏话,0
身体攻击行为,污蔑,0
身体攻击行为,讽刺,0
身体攻击行为,诋毁,0
身体攻击行为,挑拔,0
身体攻击行为,离间,0
身体攻击行为,孤立同学,0
打,身体攻击行为,1
打,伤人,1
打,打架,1
打,斗殴,1
打,暴力,1
打,好斗,1
打,踢打,1
打,伤害,1
打,踹,1
打,蹬,1
打,挠,1
打,拿东西怼,1
打,拿东西砸,1
打,掐,1
打,扎,1
打,推,1
打,骚扰,1
打,欺负,1
打,攻击,1
打,霸道,1
打,朝别人吐口水,1
打,朝同学泼开水,1
打,用粉笔头丢同学,1
打,破坏同学东西,1
打,撞同学,1
打,向同学扔东西,1
打,扇耳光,1
打,划伤,1
打,身体冲撞,1
打,殴打,1
打,打群架,1
打,推搡同学,1
打,言语攻击行为,0
打,嘲笑,0
打,骂人,0
打,言语威胁,0
打,吓唬,0
打,吵架,0
打,言语冲撞,0
打,顶撞,0
打,吼同学,0
打,言语恐吓,0
打,言语挑衅,0
打,揭短,0
打,言语凌辱,0
打,顶嘴,0
打,责骂,0
打,取笑,0
打,说脏话,0
打,抬杠,0
打,与父母大吵大闹,0
打,辱骂,0
打,起外号,0
打,嘲讽,0
打,关系攻击行为,0
打,诽谤,0
打,挑衅老师,0
打,敌视,0
打,漠视,0
打,回避,0
打,敌意,0
打,与老师对着干,0
打,摆脸色,0
打,故意不搭理,0
打,不听话,0
打,诋毁,0
打,对着干,0
打,说别人坏话,0
打,捉弄同学,0
打,说坏话,0
打,污蔑,0
打,讽刺,0
打,诋毁,0
打,挑拔,0
打,离间,0
打,孤立同学,0
伤人,身体攻击行为,1
伤人,打,1
伤人,打架,1
伤人,斗殴,1
伤人,暴力,1
伤人,好斗,1
伤人,踢打,1
伤人,伤害,1
伤人,踹,1
伤人,蹬,1
伤人,挠,1
伤人,拿东西怼,1
伤人,拿东西砸,1
伤人,掐,1
伤人,扎,1
伤人,推,1
伤人,骚扰,1
伤人,欺负,1
伤人,攻击,1
伤人,霸道,1
伤人,朝别人吐口水,1
伤人,朝同学泼开水,1
伤人,用粉笔头丢同学,1
伤人,破坏同学东西,1
伤人,撞同学,1
伤人,向同学扔东西,1
伤人,扇耳光,1
伤人,划伤,1
伤人,身体冲撞,1
伤人,殴打,1
伤人,打群架,1
伤人,推搡同学,1
伤人,言语攻击行为,0
伤人,嘲笑,0
伤人,骂人,0
伤人,言语威胁,0
伤人,吓唬,0
伤人,吵架,0
伤人,言语冲撞,0
伤人,顶撞,0
伤人,吼同学,0
伤人,言语恐吓,0
伤人,言语挑衅,0
伤人,揭短,0
伤人,言语凌辱,0
伤人,顶嘴,0
伤人,责骂,0
伤人,取笑,0
伤人,说脏话,0
伤人,抬杠,0
伤人,与父母大吵大闹,0
伤人,辱骂,0
伤人,起外号,0
伤人,嘲讽,0
伤人,关系攻击行为,0
伤人,诽谤,0
伤人,挑衅老师,0
伤人,敌视,0
伤人,漠视,0
伤人,回避,0
伤人,敌意,0
伤人,与老师对着干,0
伤人,摆脸色,0
伤人,故意不搭理,0
伤人,不听话,0
伤人,诋毁,0
伤人,对着干,0
伤人,说别人坏话,0
伤人,捉弄同学,0
伤人,说坏话,0
伤人,污蔑,0
伤人,讽刺,0
伤人,诋毁,0
伤人,挑拔,0
伤人,离间,0
伤人,孤立同学,0
打架,身体攻击行为,1
打架,打,1
打架,伤人,1
打架,斗殴,1
打架,暴力,1
打架,好斗,1
打架,踢打,1
打架,伤害,1
打架,踹,1
打架,蹬,1
打架,挠,1
打架,拿东西怼,1
打架,拿东西砸,1
打架,掐,1
打架,扎,1
打架,推,1
打架,骚扰,1
打架,欺负,1
打架,攻击,1
打架,霸道,1
打架,朝别人吐口水,1
打架,朝同学泼开水,1
打架,用粉笔头丢同学,1
打架,破坏同学东西,1
打架,撞同学,1
打架,向同学扔东西,1
打架,扇耳光,1
打架,划伤,1
打架,身体冲撞,1
打架,殴打,1
打架,打群架,1
打架,推搡同学,1
打架,言语攻击行为,0
打架,嘲笑,0
打架,骂人,0
打架,言语威胁,0
打架,吓唬,0
打架,吵架,0
打架,言语冲撞,0
打架,顶撞,0
打架,吼同学,0
打架,言语恐吓,0
打架,言语挑衅,0
打架,揭短,0
打架,言语凌辱,0
打架,顶嘴,0
打架,责骂,0
打架,取笑,0
打架,说脏话,0
打架,抬杠,0
打架,与父母大吵大闹,0
打架,辱骂,0
打架,起外号,0
打架,嘲讽,0
打架,关系攻击行为,0
打架,诽谤,0
打架,挑衅老师,0
打架,敌视,0
打架,漠视,0
打架,回避,0
打架,敌意,0
打架,与老师对着干,0
打架,摆脸色,0
打架,故意不搭理,0
打架,不听话,0
打架,诋毁,0
打架,对着干,0
打架,说别人坏话,0
打架,捉弄同学,0
打架,说坏话,0
打架,污蔑,0
打架,讽刺,0
打架,诋毁,0
打架,挑拔,0
打架,离间,0
打架,孤立同学,0
斗殴,身体攻击行为,1
斗殴,打,1
斗殴,伤人,1
斗殴,打架,1
斗殴,暴力,1
斗殴,好斗,1
斗殴,踢打,1
斗殴,伤害,1
斗殴,踹,1
斗殴,蹬,1
斗殴,挠,1
斗殴,拿东西怼,1
斗殴,拿东西砸,1
斗殴,掐,1
斗殴,扎,1
斗殴,推,1
斗殴,骚扰,1
斗殴,欺负,1
斗殴,攻击,1
斗殴,霸道,1
斗殴,朝别人吐口水,1
斗殴,朝同学泼开水,1
斗殴,用粉笔头丢同学,1
斗殴,破坏同学东西,1
斗殴,撞同学,1
斗殴,向同学扔东西,1
斗殴,扇耳光,1
斗殴,划伤,1
斗殴,身体冲撞,1
斗殴,殴打,1
斗殴,打群架,1
斗殴,推搡同学,1
斗殴,言语攻击行为,0
斗殴,嘲笑,0
斗殴,骂人,0
斗殴,言语威胁,0
斗殴,吓唬,0
斗殴,吵架,0
斗殴,言语冲撞,0
斗殴,顶撞,0
斗殴,吼同学,0
斗殴,言语恐吓,0
斗殴,言语挑衅,0
斗殴,揭短,0
斗殴,言语凌辱,0
斗殴,顶嘴,0
斗殴,责骂,0
斗殴,取笑,0
斗殴,说脏话,0
斗殴,抬杠,0
斗殴,与父母大吵大闹,0
斗殴,辱骂,0
斗殴,起外号,0
斗殴,嘲讽,0
斗殴,关系攻击行为,0
斗殴,诽谤,0
斗殴,挑衅老师,0
斗殴,敌视,0
斗殴,漠视,0
斗殴,回避,0
斗殴,敌意,0
斗殴,与老师对着干,0
斗殴,摆脸色,0
斗殴,故意不搭理,0
斗殴,不听话,0
斗殴,诋毁,0
斗殴,对着干,0
斗殴,说别人坏话,0
斗殴,捉弄同学,0
斗殴,说坏话,0
斗殴,污蔑,0
斗殴,讽刺,0
斗殴,诋毁,0
斗殴,挑拔,0
斗殴,离间,0
斗殴,孤立同学,0
暴力,身体攻击行为,1
暴力,打,1
暴力,伤人,1
暴力,打架,1
暴力,斗殴,1
暴力,好斗,1
暴力,踢打,1
暴力,伤害,1
暴力,踹,1
暴力,蹬,1
暴力,挠,1
暴力,拿东西怼,1
暴力,拿东西砸,1
暴力,掐,1
暴力,扎,1
暴力,推,1
暴力,骚扰,1
暴力,欺负,1
暴力,攻击,1
暴力,霸道,1
暴力,朝别人吐口水,1
暴力,朝同学泼开水,1
暴力,用粉笔头丢同学,1
暴力,破坏同学东西,1
暴力,撞同学,1
暴力,向同学扔东西,1
暴力,扇耳光,1
暴力,划伤,1
暴力,身体冲撞,1
暴力,殴打,1
暴力,打群架,1
暴力,推搡同学,1
暴力,言语攻击行为,0
暴力,嘲笑,0
暴力,骂人,0
暴力,言语威胁,0
暴力,吓唬,0
暴力,吵架,0
暴力,言语冲撞,0
暴力,顶撞,0
暴力,吼同学,0
暴力,言语恐吓,0
暴力,言语挑衅,0
暴力,揭短,0
暴力,言语凌辱,0
暴力,顶嘴,0
暴力,责骂,0
暴力,取笑,0
暴力,说脏话,0
暴力,抬杠,0
暴力,与父母大吵大闹,0
暴力,辱骂,0
暴力,起外号,0
暴力,嘲讽,0
暴力,关系攻击行为,0
暴力,诽谤,0
暴力,挑衅老师,0
暴力,敌视,0
暴力,漠视,0
暴力,回避,0
暴力,敌意,0
暴力,与老师对着干,0
暴力,摆脸色,0
暴力,故意不搭理,0
暴力,不听话,0
暴力,诋毁,0
暴力,对着干,0
暴力,说别人坏话,0
暴力,捉弄同学,0
暴力,说坏话,0
暴力,污蔑,0
暴力,讽刺,0
暴力,诋毁,0
暴力,挑拔,0
暴力,离间,0
暴力,孤立同学,0
好斗,身体攻击行为,1
好斗,打,1
好斗,伤人,1
好斗,打架,1
好斗,斗殴,1
好斗,暴力,1
好斗,踢打,1
好斗,伤害,1
好斗,踹,1
好斗,蹬,1
好斗,挠,1
好斗,拿东西怼,1
好斗,拿东西砸,1
好斗,掐,1
好斗,扎,1
好斗,推,1
好斗,骚扰,1
好斗,欺负,1
好斗,攻击,1
好斗,霸道,1
好斗,朝别人吐口水,1
好斗,朝同学泼开水,1
好斗,用粉笔头丢同学,1
好斗,破坏同学东西,1
好斗,撞同学,1
好斗,向同学扔东西,1
好斗,扇耳光,1
好斗,划伤,1
好斗,身体冲撞,1
好斗,殴打,1
好斗,打群架,1
好斗,推搡同学,1
好斗,言语攻击行为,0
好斗,嘲笑,0
好斗,骂人,0
好斗,言语威胁,0
好斗,吓唬,0
好斗,吵架,0
好斗,言语冲撞,0
好斗,顶撞,0
好斗,吼同学,0
好斗,言语恐吓,0
好斗,言语挑衅,0
好斗,揭短,0
好斗,言语凌辱,0
好斗,顶嘴,0
好斗,责骂,0
好斗,取笑,0
好斗,说脏话,0
好斗,抬杠,0
好斗,与父母大吵大闹,0
好斗,辱骂,0
好斗,起外号,0
好斗,嘲讽,0
好斗,关系攻击行为,0
好斗,诽谤,0
好斗,挑衅老师,0
好斗,敌视,0
好斗,漠视,0
好斗,回避,0
好斗,敌意,0
好斗,与老师对着干,0
好斗,摆脸色,0
好斗,故意不搭理,0
好斗,不听话,0
好斗,诋毁,0
好斗,对着干,0
好斗,说别人坏话,0
好斗,捉弄同学,0
好斗,说坏话,0
好斗,污蔑,0
好斗,讽刺,0
好斗,诋毁,0
好斗,挑拔,0
好斗,离间,0
好斗,孤立同学,0
踢打,身体攻击行为,1
踢打,打,1
踢打,伤人,1
踢打,打架,1
踢打,斗殴,1
踢打,暴力,1
踢打,好斗,1
踢打,伤害,1
踢打,踹,1
踢打,蹬,1
踢打,挠,1
踢打,拿东西怼,1
踢打,拿东西砸,1
踢打,掐,1
踢打,扎,1
踢打,推,1
踢打,骚扰,1
踢打,欺负,1
踢打,攻击,1
踢打,霸道,1
踢打,朝别人吐口水,1
踢打,朝同学泼开水,1
踢打,用粉笔头丢同学,1
踢打,破坏同学东西,1
踢打,撞同学,1
踢打,向同学扔东西,1
踢打,扇耳光,1
踢打,划伤,1
踢打,身体冲撞,1
踢打,殴打,1
踢打,打群架,1
踢打,推搡同学,1
踢打,言语攻击行为,0
踢打,嘲笑,0
踢打,骂人,0
踢打,言语威胁,0
踢打,吓唬,0
踢打,吵架,0
踢打,言语冲撞,0
踢打,顶撞,0
踢打,吼同学,0
踢打,言语恐吓,0
踢打,言语挑衅,0
踢打,揭短,0
踢打,言语凌辱,0
踢打,顶嘴,0
踢打,责骂,0
踢打,取笑,0
踢打,说脏话,0
踢打,抬杠,0
踢打,与父母大吵大闹,0
踢打,辱骂,0
踢打,起外号,0
踢打,嘲讽,0
踢打,关系攻击行为,0
踢打,诽谤,0
踢打,挑衅老师,0
踢打,敌视,0
踢打,漠视,0
踢打,回避,0
踢打,敌意,0
踢打,与老师对着干,0
踢打,摆脸色,0
踢打,故意不搭理,0
踢打,不听话,0
踢打,诋毁,0
踢打,对着干,0
踢打,说别人坏话,0
踢打,捉弄同学,0
踢打,说坏话,0
踢打,污蔑,0
踢打,讽刺,0
踢打,诋毁,0
踢打,挑拔,0
踢打,离间,0
踢打,孤立同学,0
伤害,身体攻击行为,1
伤害,打,1
伤害,伤人,1
伤害,打架,1
伤害,斗殴,1
伤害,暴力,1
伤害,好斗,1
伤害,踢打,1
伤害,踹,1
伤害,蹬,1
伤害,挠,1
伤害,拿东西怼,1
伤害,拿东西砸,1
伤害,掐,1
伤害,扎,1
伤害,推,1
伤害,骚扰,1
伤害,欺负,1
伤害,攻击,1
伤害,霸道,1
伤害,朝别人吐口水,1
伤害,朝同学泼开水,1
伤害,用粉笔头丢同学,1
伤害,破坏同学东西,1
伤害,撞同学,1
伤害,向同学扔东西,1
伤害,扇耳光,1
伤害,划伤,1
伤害,身体冲撞,1
伤害,殴打,1
伤害,打群架,1
伤害,推搡同学,1
伤害,言语攻击行为,0
伤害,嘲笑,0
伤害,骂人,0
伤害,言语威胁,0
伤害,吓唬,0
伤害,吵架,0
伤害,言语冲撞,0
伤害,顶撞,0
伤害,吼同学,0
伤害,言语恐吓,0
伤害,言语挑衅,0
伤害,揭短,0
伤害,言语凌辱,0
伤害,顶嘴,0
伤害,责骂,0
伤害,取笑,0
伤害,说脏话,0
伤害,抬杠,0
伤害,与父母大吵大闹,0
伤害,辱骂,0
伤害,起外号,0
伤害,嘲讽,0
伤害,关系攻击行为,0
伤害,诽谤,0
伤害,挑衅老师,0
伤害,敌视,0
伤害,漠视,0
伤害,回避,0
伤害,敌意,0
伤害,与老师对着干,0
伤害,摆脸色,0
伤害,故意不搭理,0
伤害,不听话,0
伤害,诋毁,0
伤害,对着干,0
伤害,说别人坏话,0
伤害,捉弄同学,0
伤害,说坏话,0
伤害,污蔑,0
伤害,讽刺,0
伤害,诋毁,0
伤害,挑拔,0
伤害,离间,0
伤害,孤立同学,0
踹,身体攻击行为,1
踹,打,1
踹,伤人,1
踹,打架,1
踹,斗殴,1
踹,暴力,1
踹,好斗,1
踹,踢打,1
踹,伤害,1
踹,蹬,1
踹,挠,1
踹,拿东西怼,1
踹,拿东西砸,1
踹,掐,1
踹,扎,1
踹,推,1
踹,骚扰,1
踹,欺负,1
踹,攻击,1
踹,霸道,1
踹,朝别人吐口水,1
踹,朝同学泼开水,1
踹,用粉笔头丢同学,1
踹,破坏同学东西,1
踹,撞同学,1
踹,向同学扔东西,1
踹,扇耳光,1
踹,划伤,1
踹,身体冲撞,1
踹,殴打,1
踹,打群架,1
踹,推搡同学,1
踹,言语攻击行为,0
踹,嘲笑,0
踹,骂人,0
踹,言语威胁,0
踹,吓唬,0
踹,吵架,0
踹,言语冲撞,0
踹,顶撞,0
踹,吼同学,0
踹,言语恐吓,0
踹,言语挑衅,0
踹,揭短,0
踹,言语凌辱,0
踹,顶嘴,0
踹,责骂,0
踹,取笑,0
踹,说脏话,0
踹,抬杠,0
踹,与父母大吵大闹,0
踹,辱骂,0
踹,起外号,0
踹,嘲讽,0
踹,关系攻击行为,0
踹,诽谤,0
踹,挑衅老师,0
踹,敌视,0
踹,漠视,0
踹,回避,0
踹,敌意,0
踹,与老师对着干,0
踹,摆脸色,0
踹,故意不搭理,0
踹,不听话,0
踹,诋毁,0
踹,对着干,0
踹,说别人坏话,0
踹,捉弄同学,0
踹,说坏话,0
踹,污蔑,0
踹,讽刺,0
踹,诋毁,0
踹,挑拔,0
踹,离间,0
踹,孤立同学,0
蹬,身体攻击行为,1
蹬,打,1
蹬,伤人,1
蹬,打架,1
蹬,斗殴,1
蹬,暴力,1
蹬,好斗,1
蹬,踢打,1
蹬,伤害,1
蹬,踹,1
蹬,挠,1
蹬,拿东西怼,1
蹬,拿东西砸,1
蹬,掐,1
蹬,扎,1
蹬,推,1
蹬,骚扰,1
蹬,欺负,1
蹬,攻击,1
蹬,霸道,1
蹬,朝别人吐口水,1
蹬,朝同学泼开水,1
蹬,用粉笔头丢同学,1
蹬,破坏同学东西,1
蹬,撞同学,1
蹬,向同学扔东西,1
蹬,扇耳光,1
蹬,划伤,1
蹬,身体冲撞,1
蹬,殴打,1
蹬,打群架,1
蹬,推搡同学,1
蹬,言语攻击行为,0
蹬,嘲笑,0
蹬,骂人,0
蹬,言语威胁,0
蹬,吓唬,0
蹬,吵架,0
蹬,言语冲撞,0
蹬,顶撞,0
蹬,吼同学,0
蹬,言语恐吓,0
蹬,言语挑衅,0
蹬,揭短,0
蹬,言语凌辱,0
蹬,顶嘴,0
蹬,责骂,0
蹬,取笑,0
蹬,说脏话,0
蹬,抬杠,0
蹬,与父母大吵大闹,0
蹬,辱骂,0
蹬,起外号,0
蹬,嘲讽,0
蹬,关系攻击行为,0
蹬,诽谤,0
蹬,挑衅老师,0
蹬,敌视,0
蹬,漠视,0
蹬,回避,0
蹬,敌意,0
蹬,与老师对着干,0
蹬,摆脸色,0
蹬,故意不搭理,0
蹬,不听话,0
蹬,诋毁,0
蹬,对着干,0
蹬,说别人坏话,0
蹬,捉弄同学,0
蹬,说坏话,0
蹬,污蔑,0
蹬,讽刺,0
蹬,诋毁,0
蹬,挑拔,0
蹬,离间,0
蹬,孤立同学,0
挠,身体攻击行为,1
挠,打,1
挠,伤人,1
挠,打架,1
挠,斗殴,1
挠,暴力,1
挠,好斗,1
挠,踢打,1
挠,伤害,1
挠,踹,1
挠,蹬,1
挠,拿东西怼,1
挠,拿东西砸,1
挠,掐,1
挠,扎,1
挠,推,1
挠,骚扰,1
挠,欺负,1
挠,攻击,1
挠,霸道,1
挠,朝别人吐口水,1
挠,朝同学泼开水,1
挠,用粉笔头丢同学,1
挠,破坏同学东西,1
挠,撞同学,1
挠,向同学扔东西,1
挠,扇耳光,1
挠,划伤,1
挠,身体冲撞,1
挠,殴打,1
挠,打群架,1
挠,推搡同学,1
挠,言语攻击行为,0
挠,嘲笑,0
挠,骂人,0
挠,言语威胁,0
挠,吓唬,0
挠,吵架,0
挠,言语冲撞,0
挠,顶撞,0
挠,吼同学,0
挠,言语恐吓,0
挠,言语挑衅,0
挠,揭短,0
挠,言语凌辱,0
挠,顶嘴,0
挠,责骂,0
挠,取笑,0
挠,说脏话,0
挠,抬杠,0
挠,与父母大吵大闹,0
挠,辱骂,0
挠,起外号,0
挠,嘲讽,0
挠,关系攻击行为,0
挠,诽谤,0
挠,挑衅老师,0
挠,敌视,0
挠,漠视,0
挠,回避,0
挠,敌意,0
挠,与老师对着干,0
挠,摆脸色,0
挠,故意不搭理,0
挠,不听话,0
挠,诋毁,0
挠,对着干,0
挠,说别人坏话,0
挠,捉弄同学,0
挠,说坏话,0
挠,污蔑,0
挠,讽刺,0
挠,诋毁,0
挠,挑拔,0
挠,离间,0
挠,孤立同学,0
拿东西怼,身体攻击行为,1
拿东西怼,打,1
拿东西怼,伤人,1
拿东西怼,打架,1
拿东西怼,斗殴,1
拿东西怼,暴力,1
拿东西怼,好斗,1
拿东西怼,踢打,1
拿东西怼,伤害,1
拿东西怼,踹,1
拿东西怼,蹬,1
拿东西怼,挠,1
拿东西怼,拿东西砸,1
拿东西怼,掐,1
拿东西怼,扎,1
拿东西怼,推,1
拿东西怼,骚扰,1
拿东西怼,欺负,1
拿东西怼,攻击,1
拿东西怼,霸道,1
拿东西怼,朝别人吐口水,1
拿东西怼,朝同学泼开水,1
拿东西怼,用粉笔头丢同学,1
拿东西怼,破坏同学东西,1
拿东西怼,撞同学,1
拿东西怼,向同学扔东西,1
拿东西怼,扇耳光,1
拿东西怼,划伤,1
拿东西怼,身体冲撞,1
拿东西怼,殴打,1
拿东西怼,打群架,1
拿东西怼,推搡同学,1
拿东西怼,言语攻击行为,0
拿东西怼,嘲笑,0
拿东西怼,骂人,0
拿东西怼,言语威胁,0
拿东西怼,吓唬,0
拿东西怼,吵架,0
拿东西怼,言语冲撞,0
拿东西怼,顶撞,0
拿东西怼,吼同学,0
拿东西怼,言语恐吓,0
拿东西怼,言语挑衅,0
拿东西怼,揭短,0
拿东西怼,言语凌辱,0
拿东西怼,顶嘴,0
拿东西怼,责骂,0
拿东西怼,取笑,0
拿东西怼,说脏话,0
拿东西怼,抬杠,0
拿东西怼,与父母大吵大闹,0
拿东西怼,辱骂,0
拿东西怼,起外号,0
拿东西怼,嘲讽,0
拿东西怼,关系攻击行为,0
拿东西怼,诽谤,0
拿东西怼,挑衅老师,0
拿东西怼,敌视,0
拿东西怼,漠视,0
拿东西怼,回避,0
拿东西怼,敌意,0
拿东西怼,与老师对着干,0
拿东西怼,摆脸色,0
拿东西怼,故意不搭理,0
拿东西怼,不听话,0
拿东西怼,诋毁,0
拿东西怼,对着干,0
拿东西怼,说别人坏话,0
拿东西怼,捉弄同学,0
拿东西怼,说坏话,0
拿东西怼,污蔑,0
拿东西怼,讽刺,0
拿东西怼,诋毁,0
拿东西怼,挑拔,0
拿东西怼,离间,0
拿东西怼,孤立同学,0
拿东西砸,身体攻击行为,1
拿东西砸,打,1
拿东西砸,伤人,1
拿东西砸,打架,1
拿东西砸,斗殴,1
拿东西砸,暴力,1
拿东西砸,好斗,1
拿东西砸,踢打,1
拿东西砸,伤害,1
拿东西砸,踹,1
拿东西砸,蹬,1
拿东西砸,挠,1
拿东西砸,拿东西怼,1
拿东西砸,掐,1
拿东西砸,扎,1
拿东西砸,推,1
拿东西砸,骚扰,1
拿东西砸,欺负,1
拿东西砸,攻击,1
拿东西砸,霸道,1
拿东西砸,朝别人吐口水,1
拿东西砸,朝同学泼开水,1
拿东西砸,用粉笔头丢同学,1
拿东西砸,破坏同学东西,1
拿东西砸,撞同学,1
拿东西砸,向同学扔东西,1
拿东西砸,扇耳光,1
拿东西砸,划伤,1
拿东西砸,身体冲撞,1
拿东西砸,殴打,1
拿东西砸,打群架,1
拿东西砸,推搡同学,1
拿东西砸,言语攻击行为,0
拿东西砸,嘲笑,0
拿东西砸,骂人,0
拿东西砸,言语威胁,0
拿东西砸,吓唬,0
拿东西砸,吵架,0
拿东西砸,言语冲撞,0
拿东西砸,顶撞,0
拿东西砸,吼同学,0
拿东西砸,言语恐吓,0
拿东西砸,言语挑衅,0
拿东西砸,揭短,0
拿东西砸,言语凌辱,0
拿东西砸,顶嘴,0
拿东西砸,责骂,0
拿东西砸,取笑,0
拿东西砸,说脏话,0
拿东西砸,抬杠,0
拿东西砸,与父母大吵大闹,0
拿东西砸,辱骂,0
拿东西砸,起外号,0
拿东西砸,嘲讽,0
拿东西砸,关系攻击行为,0
拿东西砸,诽谤,0
拿东西砸,挑衅老师,0
拿东西砸,敌视,0
拿东西砸,漠视,0
拿东西砸,回避,0
拿东西砸,敌意,0
